Local time,Ask,Bid,AskVolume,BidVolume
09.04.2021 08:18:39.260 GMT+0100,3503.426,3499,0.0075,0.0075
09.04.2021 08:18:39.386 GMT+0100,3502.467,3497.738,0.02,0.02
09.04.2021 08:18:46.890 GMT+0100,3504.303,3498.492,0.02,0.02
09.04.2021 08:18:47.597 GMT+0100,3503.467,3497.656,0.02,0.02
09.04.2021 08:18:51.824 GMT+0100,3504.303,3497.492,0.02,0.02
09.04.2021 08:18:52.404 GMT+0100,3503.221,3498.738,0.0075,0.0075
09.04.2021 08:18:52.555 GMT+0100,3502.5490000000004,3498.5740000000005,0.02,0.02
09.04.2021 08:18:52.605 GMT+0100,3503.3440000000005,3498.5740000000005,0.02,0.02
09.04.2021 08:18:54.285 GMT+0100,3502.303,3498.656,0.0075,0.0075
09.04.2021 08:18:54.335 GMT+0100,3502.385,3497.656,0.02,0.02
09.04.2021 08:19:00.718 GMT+0100,3502.5490000000004,3496.82,0.02,0.02
09.04.2021 08:19:09.525 GMT+0100,3502.262,3495.492,0.02,0.02
09.04.2021 08:19:09.694 GMT+0100,3502.3440000000005,3497,0.02,0.02
09.04.2021 08:19:48.872 GMT+0100,3502.221,3498.7790000000005,0.02,0.02
09.04.2021 08:19:48.973 GMT+0100,3502.221,3497.5740000000005,0.02,0.02
09.04.2021 08:19:59.768 GMT+0100,3502.508,3498.82,0.02,0.02
09.04.2021 08:19:59.932 GMT+0100,3502.1800000000003,3497.492,0.02,0.02
09.04.2021 08:20:12.062 GMT+0100,3502,3498.7790000000005,0.02,0.02
09.04.2021 08:20:12.112 GMT+0100,3502.385,3496.7790000000005,0.02,0.02
09.04.2021 08:20:14.902 GMT+0100,3502.303,3498.656,0.02,0.0075
09.04.2021 08:20:15.002 GMT+0100,3502.262,3497.7790000000005,0.02,0.02
09.04.2021 08:20:38.344 GMT+0100,3502.508,3501.492,0.0075,0.0075
09.04.2021 08:20:38.395 GMT+0100,3505.5490000000004,3497.697,0.02,0.02
09.04.2021 08:20:38.495 GMT+0100,3505.467,3499.5740000000005,0.02,0.02
09.04.2021 08:20:38.546 GMT+0100,3505.508,3497.492,0.02,0.02
09.04.2021 08:20:38.596 GMT+0100,3506.221,3499.738,0.02,0.02
09.04.2021 08:20:38.711 GMT+0100,3505.3440000000005,3499,0.02,0.02
09.04.2021 08:20:39.080 GMT+0100,3506.303,3499.451,0.02,0.02
09.04.2021 08:20:39.223 GMT+0100,3506.508,3498.697,0.02,0.02
09.04.2021 08:20:41.363 GMT+0100,3505.508,3498.5740000000005,0.02,0.02
09.04.2021 08:20:44.613 GMT+0100,3504.426,3499,0.02,0.02
09.04.2021 08:20:58.445 GMT+0100,3504.303,3499.6150000000002,0.02,0.0075
09.04.2021 08:20:58.545 GMT+0100,3504.1800000000003,3498.492,0.02,0.02
09.04.2021 08:21:40.056 GMT+0100,3503.508,3497.656,0.02,0.02
09.04.2021 08:21:40.188 GMT+0100,3504.262,3498,0.02,0.02
09.04.2021 08:21:40.265 GMT+0100,3503.467,3497.5740000000005,0.0075,0.02
09.04.2021 08:21:40.416 GMT+0100,3502.426,3498.738,0.02,0.02
09.04.2021 08:22:20.975 GMT+0100,3506.508,3500.6150000000002,0.02,0.02
09.04.2021 08:22:22.260 GMT+0100,3506.426,3502.697,0.0075,0.0075
09.04.2021 08:22:22.310 GMT+0100,3507.5490000000004,3502.738,0.02,0.02
09.04.2021 08:22:22.361 GMT+0100,3507.303,3501.5740000000005,0.02,0.02
09.04.2021 08:22:23.047 GMT+0100,3507,3503.697,0.02,0.02
09.04.2021 08:22:28.550 GMT+0100,3505.3440000000005,3504,0.0075,0.0075
09.04.2021 08:22:28.600 GMT+0100,3506.303,3500.5740000000005,0.02,0.02
09.04.2021 08:22:34.514 GMT+0100,3506.303,3501.697,0.0075,0.0075
09.04.2021 08:22:34.625 GMT+0100,3507.467,3504,0.02,0.02
09.04.2021 08:22:53.962 GMT+0100,3509.3440000000005,3502.492,0.02,0.02
09.04.2021 08:22:54.012 GMT+0100,3510.221,3505.6150000000002,0.02,0.02
09.04.2021 08:22:54.645 GMT+0100,3510.1800000000003,3506.492,0.0075,0.0075
09.04.2021 08:22:56.604 GMT+0100,3511.467,3506.492,0.02,0.02
09.04.2021 08:22:56.664 GMT+0100,3510.426,3506.451,0.0075,0.02
09.04.2021 08:22:56.764 GMT+0100,3511.1800000000003,3506.82,0.02,0.02
09.04.2021 08:22:56.856 GMT+0100,3510,3506.6150000000002,0.0075,0.02
09.04.2021 08:24:07.507 GMT+0100,3510.5490000000004,3507.697,0.02,0.0075
09.04.2021 08:25:00.879 GMT+0100,3514,3508.5740000000005,0.02,0.02
09.04.2021 08:25:00.930 GMT+0100,3517.467,3512.533,0.02,0.02
09.04.2021 08:25:01.030 GMT+0100,3517,3510.6150000000002,0.02,0.02
